Row ID,Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity
4112,CA-2017-153717,25-12-2017,01-01-2018,DL-13495,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3
4113,CA-2017-153717,25-12-2017,01-01-2018,DL-13495,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1
4114,CA-2017-116687,02-05-2017,07-05-2017,NC-18625,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3
4115,CA-2017-116687,02-05-2017,07-05-2017,NC-18625,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3
4116,CA-2018-163573,24-11-2018,27-11-2018,AC-10450,United States,Seattle,Washington,98105,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5
4117,CA-2017-153416,24-11-2017,29-11-2017,TS-21340,United States,Los Angeles,California,90036,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2
4118,CA-2017-153416,24-11-2017,29-11-2017,TS-21340,United States,Los Angeles,California,90036,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3
4119,CA-2017-153416,24-11-2017,29-11-2017,TS-21340,United States,Los Angeles,California,90036,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7
4120,CA-2017-153416,24-11-2017,29-11-2017,TS-21340,United States,Los Angeles,California,90036,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,10
4121,CA-2019-117394,04-09-2019,10-09-2019,MM-17920,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,3
4122,CA-2019-133823,11-05-2019,12-05-2019,LP-17080,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6
4123,CA-2019-133823,11-05-2019,12-05-2019,LP-17080,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,4
4124,CA-2019-133823,11-05-2019,12-05-2019,LP-17080,United States,Seattle,Washington,98103,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2
4125,CA-2016-127523,11-05-2016,18-05-2016,BG-11695,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3
4126,CA-2019-123239,27-07-2019,31-07-2019,MG-18145,United States,Jacksonville,Florida,32216,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,4
4127,CA-2019-156769,06-05-2019,09-05-2019,GZ-14470,United States,Arlington,Virginia,22204,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,7
4128,CA-2016-127299,19-09-2016,24-09-2016,JL-15835,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,7
4129,CA-2016-127299,19-09-2016,24-09-2016,JL-15835,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,4
4130,CA-2017-121272,29-03-2017,04-04-2017,DO-13435,United States,Seattle,Washington,98103,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,3
4131,CA-2016-115336,18-11-2016,25-11-2016,AB-10600,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,7
4132,CA-2017-111703,02-07-2017,09-07-2017,KB-16315,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3
4133,CA-2017-111703,02-07-2017,09-07-2017,KB-16315,United States,Hollywood,Florida,33021,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3
4134,CA-2016-128839,08-09-2016,13-09-2016,TT-21070,United States,Chesapeake,Virginia,23320,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45,10
4135,CA-2016-128839,08-09-2016,13-09-2016,TT-21070,United States,Chesapeake,Virginia,23320,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,4
4136,CA-2019-105914,02-10-2019,08-10-2019,PV-18985,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,7
4137,CA-2019-105914,02-10-2019,08-10-2019,PV-18985,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,5
4138,CA-2019-110926,19-11-2019,23-11-2019,DD-13570,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7
4139,CA-2018-117226,30-12-2018,01-01-2019,KD-16495,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,5
4140,CA-2019-127313,01-12-2019,04-12-2019,RA-19285,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,4
4141,CA-2019-127313,01-12-2019,04-12-2019,RA-19285,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,6
4142,CA-2018-136287,13-06-2018,17-06-2018,SS-20590,United States,Wichita,Kansas,67212,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3
4143,US-2016-107699,19-05-2016,23-05-2016,JH-15820,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,10
4144,CA-2019-112725,30-01-2019,06-02-2019,EH-14125,United States,San Francisco,California,94110,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7
4145,CA-2019-112725,30-01-2019,06-02-2019,EH-14125,United States,San Francisco,California,94110,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,4
4146,CA-2019-112725,30-01-2019,06-02-2019,EH-14125,United States,San Francisco,California,94110,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1
4147,CA-2017-136196,28-11-2017,04-12-2017,TP-21415,United States,Freeport,New York,11520,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3
4148,CA-2019-106068,23-10-2019,28-10-2019,RB-19330,United States,Austin,Texas,78745,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3
4149,CA-2019-106068,23-10-2019,28-10-2019,RB-19330,United States,Austin,Texas,78745,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,2
4150,CA-2019-106068,23-10-2019,28-10-2019,RB-19330,United States,Austin,Texas,78745,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,2
4151,CA-2019-106068,23-10-2019,28-10-2019,RB-19330,United States,Austin,Texas,78745,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4
4152,CA-2019-100160,07-09-2019,11-09-2019,CB-12025,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,7
4153,CA-2019-100160,07-09-2019,11-09-2019,CB-12025,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3
4154,CA-2019-100160,07-09-2019,11-09-2019,CB-12025,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,3
4155,CA-2018-139689,29-12-2018,03-01-2019,MP-17965,United States,Bristol,Tennessee,37620,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,3
4156,CA-2018-139689,29-12-2018,03-01-2019,MP-17965,United States,Bristol,Tennessee,37620,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,4
4157,CA-2017-101091,05-12-2017,09-12-2017,SW-20245,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,1
4158,CA-2017-101091,05-12-2017,09-12-2017,SW-20245,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6
4159,CA-2016-126907,01-11-2016,08-11-2016,SM-20950,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,4
4160,US-2018-164588,16-04-2018,23-04-2018,AP-10915,United States,Columbus,Georgia,31907,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,4
4161,CA-2019-115546,14-05-2019,18-05-2019,AH-10465,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,4
4162,CA-2019-115546,14-05-2019,18-05-2019,AH-10465,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2
4163,CA-2017-163587,14-03-2017,18-03-2017,EP-13915,United States,Dover,New Hampshire,3820,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4
4164,CA-2017-163587,14-03-2017,18-03-2017,EP-13915,United States,Dover,New Hampshire,3820,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,4
4165,US-2019-106131,14-01-2019,16-01-2019,TP-21565,United States,Aurora,Colorado,80013,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,6
4166,US-2019-106131,14-01-2019,16-01-2019,TP-21565,United States,Aurora,Colorado,80013,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,8
4167,CA-2017-160213,08-03-2017,13-03-2017,AR-10825,United States,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3
4168,CA-2016-157924,11-10-2016,13-10-2016,HA-14920,United States,Pasadena,California,91104,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,3
4169,CA-2016-157924,11-10-2016,13-10-2016,HA-14920,United States,Pasadena,California,91104,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,1
4170,CA-2017-100216,13-04-2017,14-04-2017,HJ-14875,United States,Mesa,Arizona,85204,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,5
4171,CA-2017-100216,13-04-2017,14-04-2017,HJ-14875,United States,Mesa,Arizona,85204,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,4
4172,CA-2019-100601,16-11-2019,20-11-2019,JK-15370,United States,Fresno,California,93727,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,6
4173,CA-2018-152163,01-07-2018,01-07-2018,JF-15355,United States,Columbia,South Carolina,29203,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,1
4174,CA-2018-152163,01-07-2018,01-07-2018,JF-15355,United States,Columbia,South Carolina,29203,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,1
4175,CA-2018-152163,01-07-2018,01-07-2018,JF-15355,United States,Columbia,South Carolina,29203,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,1
4176,CA-2017-154340,29-11-2017,30-11-2017,EK-13795,United States,Santa Ana,California,92704,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,1
4177,CA-2016-128846,07-04-2016,12-04-2016,RS-19765,United States,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5
4178,CA-2016-128846,07-04-2016,12-04-2016,RS-19765,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3
4179,CA-2018-148593,16-06-2018,18-06-2018,BD-11320,United States,Los Angeles,California,90045,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5
4180,US-2019-119039,06-03-2019,10-03-2019,BF-11170,United States,San Francisco,California,94109,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,8
4181,CA-2019-128426,07-10-2019,11-10-2019,JK-15730,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5
4182,US-2019-136868,06-10-2019,12-10-2019,CR-12820,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,3
4183,US-2019-136868,06-10-2019,12-10-2019,CR-12820,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3
4184,US-2019-136868,06-10-2019,12-10-2019,CR-12820,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,4
4185,CA-2018-143749,05-12-2018,07-12-2018,AG-10300,United States,Franklin,Massachusetts,2038,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,2
4186,CA-2018-111493,21-10-2018,22-10-2018,CM-12160,United States,Baltimore,Maryland,21215,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,7
4187,CA-2019-112536,18-05-2019,23-05-2019,SG-20890,United States,Mcallen,Texas,78501,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,5
4188,CA-2019-112536,18-05-2019,23-05-2019,SG-20890,United States,Mcallen,Texas,78501,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,2
4189,CA-2019-112536,18-05-2019,23-05-2019,SG-20890,United States,Mcallen,Texas,78501,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2
4190,CA-2018-157714,26-09-2018,01-10-2018,CS-12175,United States,Iowa City,Iowa,52240,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,2
4191,CA-2019-166709,17-11-2019,22-11-2019,HL-15040,United States,Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3
4192,CA-2017-129392,08-07-2017,08-07-2017,DM-13015,United States,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,6
4193,CA-2017-150875,16-11-2017,20-11-2017,HK-14890,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2
4194,CA-2017-150875,16-11-2017,20-11-2017,HK-14890,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,4
4195,CA-2017-154200,18-06-2017,22-06-2017,BG-11740,United States,San Diego,California,92105,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,1
4196,CA-2018-124233,08-04-2018,14-04-2018,CK-12595,United States,Los Angeles,California,90032,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,6
4197,US-2017-134271,18-04-2017,23-04-2017,RF-19735,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,4
4198,US-2018-161683,03-12-2018,08-12-2018,CJ-12010,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,3
4199,US-2018-161683,03-12-2018,08-12-2018,CJ-12010,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,3
4200,CA-2017-143105,10-12-2017,10-12-2017,MA-17560,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,2
4201,CA-2017-143105,10-12-2017,10-12-2017,MA-17560,United States,New York City,New York,10024,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,1
4202,CA-2017-143105,10-12-2017,10-12-2017,MA-17560,United States,New York City,New York,10024,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,5
4203,CA-2017-143105,10-12-2017,10-12-2017,MA-17560,United States,New York City,New York,10024,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,5
4204,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5
4205,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2
4206,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,1
4207,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,1
4208,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,4
4209,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5
4210,CA-2016-145387,31-10-2016,02-11-2016,AM-10705,United States,Cranston,Rhode Island,2920,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,2
4211,CA-2019-109715,09-12-2019,14-12-2019,AH-10585,United States,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2
4212,CA-2016-166457,05-05-2016,09-05-2016,PF-19120,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,4
4213,CA-2016-166457,05-05-2016,09-05-2016,PF-19120,United States,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,1
4214,CA-2016-166457,05-05-2016,09-05-2016,PF-19120,United States,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2
4215,CA-2018-164637,04-03-2018,08-03-2018,RD-19480,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,4
4216,CA-2016-103590,30-11-2016,04-12-2016,JL-15505,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,3
